customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca,target
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,2768,Toyota Rav4,2.5 hybrid 2WD Feel!,26390,2020,112.923km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota,1
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2776,Toyota Yaris,100H 1.5 Active,11590,2017,111.458km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota,1
2378,35000-60000,off-road,montaña,Transporte y Logística,Aragón,"Si, pequeña",hibrido,viajes largos,Automatico,Si,diario,intermedio,2778,Toyota Yaris,100H 1.5 Active,11890,2018,119.396km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota,1
2222,35000-60000,buen clima,playa,Energía,Navarra,No,gasolina,uso particular ocasional,Manual,Si,diario,novato,2782,Toyota Yaris,100H 1.5 Active,12790,2018,72.665km,100CV,Automatico,"10,000-15,000",Hibrido,4,5,Toyota,1
4719,35000-60000,off-road,playa,Industria Construccion y Manufactura,Andalucía,"Si, grande",hibrido,uso particular ocasional,Manual,Si,diario,intermedio,2786,Toyota Yaris,125 S-Edition,16090,2023,19.872km,125CV,Manual,"15,000-20,000",Gasolina,4,5,Toyota,1
1534,20000 - 35000,buen clima,playa,Comercio,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,novato,2788,Toyota Yaris Cross,120H Active Tech,22490,2023,35.549km,116CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota,1
1627,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2788,Toyota Yaris Cross,120H Active Tech,22490,2023,35.549km,116CV,Automatico,"20,000-30,000",Hibrido,4,5,Toyota,1
2277,12000 - 20000,buen clima,ciudad,Tecnología,Cataluña,No,diesel,viajes largos,Manual,Si,diario,intermedio,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
3271,12000 - 20000,buen clima,montaña,Salud,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,experto,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
3746,12000 - 20000,buen clima,montaña,Tecnología,Extremadura,No,diesel,uso particular habitual,Automatico,Si,ocasional,intermedio,2793,Volkswagen Caddy,Furgón 1.4TGI GNC,11790,2020,79.021km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
1074,35000-60000,buen clima,ciudad,Comercio,Andalucía,No,electrico,uso particular ocasional,Manual,No,semanal,novato,2794,Volkswagen Caddy,Furgón 2.0TDI,11790,2020,109.931km,102CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
2528,35000-60000,buen clima,montaña,Servicios Financieros,Aragón,No,gasolina,uso particular habitual,Manual,Si,ocasional,intermedio,2794,Volkswagen Caddy,Furgón 2.0TDI,11790,2020,109.931km,102CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
791,20000 - 35000,buen clima,ciudad,Tecnología,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,Si,semanal,novato,2795,Volkswagen Caddy M1,Maxi 1.5 TSI Origin 114,22690,2022,18.750km,114CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
3895,20000 - 35000,off-road,ciudad,Industria Construccion y Manufactura,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,diario,experto,2795,Volkswagen Caddy M1,Maxi 1.5 TSI Origin 114,22690,2022,18.750km,114CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
1052,35000-60000,buen clima,ciudad,Industria Construccion y Manufactura,Aragón,No,gasolina,uso particular habitual,Manual,Si,ocasional,experto,2801,Volkswagen Golf,1.5 TSI Life,17790,2020,71.492km,130CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
2318,60000 - 100000,nieve,montaña,Turismo y Ocio,Murcia,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,experto,2803,Volkswagen Golf,1.5 TSI R-Line,25490,2023,16.486km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
3974,60000 - 100000,buen clima,montaña,Industria Construccion y Manufactura,Baleares,"Si, pequeña",gasolina,uso particular habitual,Automatico,No,semanal,intermedio,2803,Volkswagen Golf,1.5 TSI R-Line,25490,2023,16.486km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
352,35000-60000,off-road,playa,Servicios Financieros,Cataluña,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,2805,Volkswagen Golf,1.5 eTSI Life DSG,21790,2020,65.397km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Volkswagen,1
4208,20000 - 35000,off-road,montaña,Tecnología,Asturias,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,semanal,novato,2805,Volkswagen Golf,1.5 eTSI Life DSG,21790,2020,65.397km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Volkswagen,1
599,100000,buen clima,playa,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,Si,diario,novato,2807,Volkswagen Golf,1.6TDI Advance,13290,2018,115.143km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
4480,60000 - 100000,buen clima,playa,Transporte y Logística,Cataluña,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2807,Volkswagen Golf,1.6TDI Advance,13290,2018,115.143km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
2125,-12000,buen clima,montaña,Otros,Castilla y León,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,2809,Volkswagen Golf,1.6TDI Advance,18990,2019,57.621km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
577,35000-60000,nieve,montaña,Turismo y Ocio,Asturias,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,semanal,novato,2811,Volkswagen Golf,1.6TDI Last Edition,15890,2020,69.411km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
299,20000 - 35000,buen clima,montaña,Salud,Asturias,"Si, grande",diesel,viajes largos,Automatico,Si,diario,intermedio,2817,Volkswagen Golf,2.0TDI DSG,18590,2021,89.407km,115CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen,1
4503,12000 - 20000,buen clima,ciudad,Comercio,Navarra,"Si, grande",diesel,uso particular habitual,Automatico,Si,ocasional,experto,2818,Volkswagen Golf,GTE 1.4 TSI,17590,2020,131.109km,204CV,Automatico,"15,000-20,000",Hibrido,4,5,Volkswagen,1
3195,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,experto,2821,Volkswagen Golf,Variant 1.5 TSI Evo Sport DSG7,16590,2019,55.971km,150CV,Automatico,"15,000-20,000",Gasolina,4,5,Volkswagen,1
3037,60000 - 100000,buen clima,playa,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,2822,Volkswagen Golf,Variant 1.6TDI Advance,14790,2019,60.219km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
3358,20000 - 35000,buen clima,montaña,Energía,Asturias,"Si, pequeña",gasolina,uso particular habitual,Automatico,Si,diario,novato,2823,Volkswagen Golf,Variant 2.0TDI Advance,13590,2019,127.902km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
3182,35000-60000,nieve,playa,Otros,Extremadura,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,2824,Volkswagen Golf,Variant 2.0TDI Advance,13790,2019,116.813km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
220,12000 - 20000,nieve,ciudad,Transporte y Logística,Baleares,"Si, pequeña",hibrido,uso particular habitual,Manual,Si,semanal,novato,2825,Volkswagen Golf,Variant 2.0TDI Advance,14190,2019,132.606km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
3850,12000 - 20000,nieve,montaña,Servicios Financieros,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,2831,Volkswagen ID.3,1st Plus,19090,2020,54.563km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen,1
4933,35000-60000,buen clima,playa,Servicios Financieros,Castilla-La Mancha,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,novato,2836,Volkswagen ID.3,Business,19990,2020,42.120km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen,1
4616,12000 - 20000,buen clima,montaña,Servicios Financieros,Castilla-La Mancha,No,gasolina,uso particular ocasional,Manual,No,semanal,experto,2841,Volkswagen ID.3,Pro,19590,2020,39.862km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen,1
1508,100000,buen clima,montaña,Servicios Financieros,Andalucía,No,diesel,uso particular habitual,Manual,Si,diario,intermedio,2842,Volkswagen ID.3,Pro Performance,19590,2021,44.311km,204CV,Automatico,"15,000-20,000",Electrico,4,5,Volkswagen,1
1236,35000-60000,buen clima,montaña,Entretenimiento y Medios,Andalucía,"Si, pequeña",hibrido,uso particular habitual,Automatico,No,semanal,novato,2848,Volkswagen Passat,1.6TDI Edition,13290,2017,112.177km,120CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
1540,20000 - 35000,buen clima,montaña,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,intermedio,2851,Volkswagen Passat,2.0TDI EVO Executive DSG7,15690,2021,154.936km,122CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen,1
151,60000 - 100000,nieve,ciudad,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Automatico,No,diario,intermedio,2853,Volkswagen Passat,2.0TDI EVO Executive DSG7,19990,2020,81.725km,150CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen,1
757,-12000,buen clima,montaña,Energía,Baleares,"Si, grande",gasolina,uso particular ocasional,Automatico,No,ocasional,experto,2854,Volkswagen Passat,2.0TDI EVO Executive DSG7,21790,2020,83.563km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,1
1814,20000 - 35000,nieve,playa,Otros,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,experto,2854,Volkswagen Passat,2.0TDI EVO Executive DSG7,21790,2020,83.563km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,1
1938,20000 - 35000,buen clima,montaña,Entretenimiento y Medios,Castilla-La Mancha,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,intermedio,2854,Volkswagen Passat,2.0TDI EVO Executive DSG7,21790,2020,83.563km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,1
2578,12000 - 20000,buen clima,montaña,Salud,Aragón,"Si, pequeña",electrico,uso particular ocasional,Automatico,No,diario,novato,2855,Volkswagen Passat,2.0TDI Edition,16590,2019,83.344km,150CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
3581,60000 - 100000,buen clima,montaña,Servicios Financieros,Canarias,"Si, pequeña",electrico,uso particular habitual,Automatico,Si,semanal,intermedio,2865,Volkswagen Passat,Variant 2.0TDI EVO Executive,24090,2022,124.423km,150CV,Manual,"20,000-30,000",Diesel,4,5,Volkswagen,1
319,100000,buen clima,playa,Comercio,Andalucía,"Si, pequeña",diesel,viajes largos,Automatico,No,diario,novato,2866,Volkswagen Passat,Variant 2.0TDI EVO Executive DGS7,18390,2020,95.961km,150CV,Automatico,"15,000-20,000",Diesel,4,5,Volkswagen,1
2023,-12000,buen clima,montaña,Energía,Extremadura,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,novato,2868,Volkswagen Polo,1.0 Advance,10890,2020,108.450km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
3801,-12000,buen clima,montaña,Tecnología,Asturias,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,intermedio,2868,Volkswagen Polo,1.0 Advance,10890,2020,108.450km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
1198,-12000,off-road,playa,Otros,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,novato,2871,Volkswagen Polo,1.0 Edition,11790,2020,78.812km,80CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
709,35000-60000,buen clima,montaña,Servicios Financieros,Andalucía,"Si, grande",gasolina,uso particular habitual,Automatico,No,diario,novato,2877,Volkswagen Polo,1.0 TSI Advance,13590,2021,29.504km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
3474,60000 - 100000,buen clima,montaña,Servicios Financieros,Canarias,No,gasolina,uso particular ocasional,Manual,No,diario,novato,2879,Volkswagen Polo,1.0 TSI Advance,14590,2021,24.870km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
1922,12000 - 20000,buen clima,montaña,Educación,Castilla-La Mancha,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2880,Volkswagen Polo,1.0 TSI R-Line,15890,2020,59.889km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
818,60000 - 100000,buen clima,montaña,Tecnología,Aragón,"Si, pequeña",hibrido,uso particular ocasional,Automatico,Si,diario,novato,2882,Volkswagen Polo,1.0 TSI R-Line,16790,2020,43.731km,110CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
1500,20000 - 35000,buen clima,montaña,Salud,Baleares,No,diesel,uso particular ocasional,Manual,No,diario,intermedio,2887,Volkswagen Polo,1.0 TSI R-Line,19090,2023,29.473km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
2556,-12000,nieve,montaña,Tecnología,Aragón,No,diesel,uso particular ocasional,Manual,No,ocasional,novato,2888,Volkswagen Polo,1.0 TSI R-Line,19290,2024,22.827km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
3249,20000 - 35000,buen clima,ciudad,Otros,Canarias,"Si, grande",diesel,viajes largos,Manual,Si,ocasional,intermedio,2896,Volkswagen Polo,1.2 TSI BMT Advance,9490,2015,101.101km,90CV,Manual,"5,000-10,000",Gasolina,4,5,Volkswagen,1
4817,20000 - 35000,buen clima,playa,Industria Construccion y Manufactura,Andalucía,"Si, grande",gasolina,uso particular habitual,Manual,Si,semanal,novato,2896,Volkswagen Polo,1.2 TSI BMT Advance,9490,2015,101.101km,90CV,Manual,"5,000-10,000",Gasolina,4,5,Volkswagen,1
3987,35000-60000,off-road,playa,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,No,ocasional,intermedio,2899,Volkswagen Polo,2.0 TSI GTI DSG,17590,2019,108.330km,200CV,Automatico,"15,000-20,000",Gasolina,4,5,Volkswagen,1
175,20000 - 35000,buen clima,playa,Salud,Castilla-La Mancha,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,novato,2902,Volkswagen Sharan,2.0TDI Advance,26390,2020,117.503km,150CV,Manual,"20,000-30,000",Diesel,4,5,Volkswagen,1
1537,12000 - 20000,buen clima,montaña,Comercio,Cantabria,"Si, grande",electrico,uso particular ocasional,Manual,Si,semanal,novato,2902,Volkswagen Sharan,2.0TDI Advance,26390,2020,117.503km,150CV,Manual,"20,000-30,000",Diesel,4,5,Volkswagen,1
2940,35000-60000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,ocasional,novato,2903,Volkswagen Sportsvan,1.6TDI CR Advance,14290,2018,137.580km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,1
801,12000 - 20000,buen clima,ciudad,Tecnología,Murcia,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2905,Volkswagen T-Cross,1.0 TSI Advance,13790,2021,99.411km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,1
3115,12000 - 20000,buen clima,montaña,Educación,Navarra,"Si, pequeña",diesel,viajes largos,Automatico,Si,ocasional,intermedio,2919,Volkswagen T-Roc,1.0 TSI Life,18190,2022,61.481km,109CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
2776,20000 - 35000,buen clima,ciudad,Entretenimiento y Medios,Madrid,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2921,Volkswagen T-Roc,1.5 TSI Advance DSG7,19090,2020,88.060km,150CV,Automatico,"15,000-20,000",Gasolina,4,5,Volkswagen,1
3976,12000 - 20000,off-road,montaña,Otros,Castilla-La Mancha,No,diesel,viajes largos,Automatico,Si,semanal,intermedio,2921,Volkswagen T-Roc,1.5 TSI Advance DSG7,19090,2020,88.060km,150CV,Automatico,"15,000-20,000",Gasolina,4,5,Volkswagen,1
3007,12000 - 20000,buen clima,playa,Tecnología,Cantabria,"Si, grande",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,2923,Volkswagen T-Roc,1.5 TSI Advance DSG7,21190,2021,49.038km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,Volkswagen,1
626,60000 - 100000,buen clima,playa,Servicios Financieros,Madrid,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,novato,2924,Volkswagen T-Roc,1.5 TSI Advance R-Line,20590,2021,75.484km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
3668,12000 - 20000,off-road,playa,Industria Construccion y Manufactura,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2925,Volkswagen T-Roc,1.5 TSI Advance Style DSG7,22290,2021,33.633km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,Volkswagen,1
4608,35000-60000,buen clima,montaña,Tecnología,Galicia,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,experto,2926,Volkswagen T-Roc,1.5 TSI Life,19390,2023,30.936km,150CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
228,35000-60000,buen clima,montaña,Tecnología,Aragón,"Si, grande",hibrido,uso particular habitual,Manual,Si,ocasional,intermedio,2928,Volkswagen T-Roc,1.5 TSI Life,21090,2023,30.423km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
3794,20000 - 35000,buen clima,ciudad,Entretenimiento y Medios,Castilla y León,No,diesel,uso particular habitual,Manual,Si,ocasional,novato,2929,Volkswagen T-Roc,1.5 TSI Life,21090,2023,30.699km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
4300,-12000,buen clima,ciudad,Salud,Madrid,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,ocasional,novato,2929,Volkswagen T-Roc,1.5 TSI Life,21090,2023,30.699km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
1984,35000-60000,nieve,montaña,Industria Construccion y Manufactura,Baleares,No,gasolina,uso particular habitual,Manual,No,ocasional,intermedio,2933,Volkswagen T-Roc,1.5 TSI Life,22090,2023,60.227km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
2296,35000-60000,nieve,ciudad,Servicios Financieros,Murcia,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,2933,Volkswagen T-Roc,1.5 TSI Life,22090,2023,60.227km,150CV,Manual,"20,000-30,000",Gasolina,4,5,Volkswagen,1
1552,-12000,buen clima,ciudad,Otros,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,No,diario,novato,2938,Volkswagen T-Roc,1.6TDI Advance,15890,2020,123.938km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
1593,35000-60000,buen clima,ciudad,Tecnología,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,diario,intermedio,2939,Volkswagen T-Roc,1.6TDI Advance,18590,2020,71.385km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
1919,35000-60000,buen clima,ciudad,Energía,Baleares,"Si, pequeña",electrico,uso particular ocasional,Manual,No,semanal,intermedio,2940,Volkswagen T-Roc,1.6TDI Edition,16190,2021,126.033km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
4918,20000 - 35000,buen clima,ciudad,Servicios Financieros,Andalucía,No,diesel,uso particular ocasional,Manual,Si,semanal,experto,2940,Volkswagen T-Roc,1.6TDI Edition,16190,2021,126.033km,115CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
4425,-12000,buen clima,montaña,Otros,Murcia,No,diesel,viajes largos,Manual,Si,ocasional,novato,2942,Volkswagen T-Roc,2.0 TSI Sport 4Motion DSG7,20890,2020,115.552km,190CV,Automatico,"20,000-30,000",Gasolina,4,5,Volkswagen,1
1774,35000-60000,buen clima,ciudad,Servicios Financieros,Castilla y León,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,intermedio,2945,Volkswagen T-Roc,2.0TDI Advance,17590,2021,114.297km,150CV,Manual,"15,000-20,000",Diesel,4,5,Volkswagen,1
4455,12000 - 20000,buen clima,montaña,Educación,Cataluña,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,2951,Volkswagen Tiguan,1.4 TSI Edition,16690,2018,76.977km,125CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,1
13,12000 - 20000,nieve,montaña,Industria Construccion y Manufactura,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,novato,2952,Volkswagen Tiguan,1.4 eHibrid Life,34790,2023,19.051km,245CV,Automatico,"30,000-40,000",Hibrido,4,5,Volkswagen,1
1223,20000 - 35000,buen clima,playa,Turismo y Ocio,Andalucía,"Si, grande",diesel,viajes largos,Manual,No,semanal,intermedio,2954,Volkswagen Tiguan,1.5 TSI Life,26390,2022,86.059km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,Volkswagen,1
4075,60000 - 100000,buen clima,ciudad,Otros,Baleares,"Si, grande",gasolina,uso particular ocasional,Manual,Si,semanal,intermedio,2955,Volkswagen Tiguan,1.5 TSI Life,26390,2022,89.924km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,Volkswagen,1
4275,60000 - 100000,buen clima,ciudad,Salud,Castilla-La Mancha,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,experto,2960,Volkswagen Tiguan,2.0TDI Advance,20490,2020,106.408km,150CV,Manual,"20,000-30,000",Diesel,4,5,Volkswagen,1
355,20000 - 35000,buen clima,montaña,Transporte y Logística,Aragón,No,diesel,uso particular habitual,Manual,No,diario,intermedio,2962,Volkswagen Tiguan,2.0TDI Advance DSG,21490,2020,145.948km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,1
